X,Y,ID,ELEV
469785.899618533,6834147.24530554,257,1300.000
469929.561389014,6832289.31646732,395,1800.000
469855.083237719,6834512.34929974,257,1300.000
469991.737387839,6832752.94346409,395,1800.000
469871.71333808,6834610.66420197,257,1300.000
470061.42974787,6832845.81664479,395,1800.000
470080.629805154,6835073.01524044,257,1300.000
470284.935026094,6833147.62778299,395,1800.000
470080.749007862,6835073.22703056,257,1300.000
470353.123662974,6833213.98871109,395,1800.000
470303.262884161,6835276.39682054,257,1300.000
470507.259660644,6833315.81659537,395,1800.000
470524.078374775,6835283.91469544,257,1300.000
460771.038026257,6831788.10212942,259,1850.000
460990.833122549,6831682.46063265,259,1850.000
461212.259849155,6831720.92395789,259,1850.000
461435.099162599,6831886.35311551,259,1850.000
461461.352682157,6831909.26914095,259,1850.000
461624.643540579,6832371.63271969,259,1850.000
461441.824494114,6832488.56618508,259,1850.000
461222.197020421,6832605.67024467,259,1850.000
461033.114174054,6832842.44144986,259,1850.000
461004.058082175,6832853.25111997,259,1850.000
460784.293894606,6832955.00802899,259,1850.000
469864.830179694,6837859.91744801,171,1000.000
469837.856773391,6837395.9821016,171,1000.000
469767.120981575,6836932.43074875,171,1000.000
469653.329646818,6836676.17925446,171,1000.000
469569.864461868,6836469.99539496,171,1000.000
469427.648487317,6836110.23165991,171,1000.000
469381.593132487,6836007.4912139,171,1000.000
469335.66901815,6835543.72836091,171,1000.000
469420.773795613,6835334.89618853,171,1000.000
469486.381574353,6835542.39154668,171,1000.000
469645.713801252,6835811.04823434,171,1000.000
469710.870313499,6836004.58294399,171,1000.000
469870.251604931,6836248.16534413,171,1000.000
470092.009359,6836371.29356372,171,1000.000
470306.129604739,6836463.57503729,171,1000.000
470313.573723203,6836473.8258134,171,1000.000
470464.568002908,6836926.38382379,171,1000.000
470539.929465813,6837138.48343599,171,1000.000
460830.872847474,6837054.41124865,259,1850.000
460930.146208528,6837021.27164061,259,1850.000
461050.535774394,6836966.94823491,259,1850.000
461271.103382065,6836959.03547112,259,1850.000
461369.815040406,6837016.31586482,259,1850.000
461493.291201374,6837096.08547254,259,1850.000
461715.10154159,6837200.76471866,259,1850.000
461935.271559926,6837158.16873137,259,1850.000
462155.131343,6837086.85460643,259,1850.000
462254.981690979,6837006.50875279,259,1850.000
462374.12854591,6836935.71746601,259,1850.000
462472.216302893,6836539.95331595,259,1850.000
462440.110325185,6836076.11985276,259,1850.000
462362.094711939,6835833.27449809,259,1850.000
462212.545123063,6835614.42307924,259,1850.000
462357.155458707,6835380.75015297,259,1850.000
462576.593995885,6835259.34094737,259,1850.000
462797.994793385,6835318.43990165,259,1850.000
463019.982409075,6835433.00350732,259,1850.000
463179.19549144,6835603.96643867,259,1850.000
463243.775851376,6835718.39444434,259,1850.000
463370.975039743,6836066.10518317,259,1850.000
463471.18932582,6836348.92139073,259,1850.000
463540.442601557,6836528.49008387,259,1850.000
463698.425545096,6836970.28154983,259,1850.000
463706.357981741,6836990.92038894,259,1850.000
463773.58648891,6837454.39436589,259,1850.000
465881.929931605,6837432.87615202,259,1850.000
465909.217693158,6837403.59500499,259,1850.000
466127.658762807,6837181.78580775,259,1850.000
466348.825111424,6837236.21224016,259,1850.000
466554.329291128,6837426.28480996,259,1850.000
466571.798616705,6837477.69047527,259,1850.000
466794.381213718,6837681.83907677,259,1850.000
466902.195561267,6837422.92627416,259,1850.000
467010.273309329,6837189.8021453,259,1850.000
467044.82331786,6836957.3838839,259,1850.000
467214.673383956,6836491.58916517,259,1850.000
467148.13115661,6836028.04787668,259,1850.000
467028.31238829,6835565.01690676,259,1850.000
466994.206765599,6835511.18945863,259,1850.000
466769.799325279,6835130.62781208,259,1850.000
466739.434469401,6835103.6160958,259,1850.000
466547.80660864,6835004.09774374,259,1850.000
466325.51871176,6834849.02037439,259,1850.000
466102.989396078,6834671.42397557,259,1850.000
466083.812367465,6834645.82493202,259,1850.000
466102.015952471,6834572.35514819,259,1850.000
466266.408623775,6834179.85950961,259,1850.000
466318.683387826,6834148.811008,259,1850.000
466537.930789667,6833985.74363318,259,1850.000
466757.15410501,6833818.03957887,259,1850.000
466878.163171266,6833709.75899454,259,1850.000
466755.183399959,6833613.46502994,259,1850.000
466532.466122872,6833422.21181761,259,1850.000
466396.346098716,6833250.24275863,259,1850.000
466306.375153917,6832887.85313441,259,1850.000
466247.260082932,6832787.52321759,259,1850.000
466175.236498052,6832324.05410588,259,1850.000
466079.431598986,6832273.67825524,259,1850.000
465912.337723317,6832326.63958225,259,1850.000
465859.758214124,6832402.72236376,259,1850.000
465639.217843086,6832443.02225747,259,1850.000
465417.759370637,6832391.17660398,259,1850.000
465276.574107521,6832332.97474068,259,1850.000
465195.592170374,6832269.71064422,259,1850.000
470035.129344875,6829812.8416803,403,1850.000
465051.766846901,6831871.06717697,259,1850.000
470178.590253028,6829966.32279727,403,1850.000
464967.700994406,6831585.51272116,259,1850.000
470037.411487941,6830076.05036917,403,1850.000
464927.650875249,6831408.14983891,259,1850.000
469817.986089766,6830266.00433099,403,1850.000
464743.474929498,6831268.9679736,259,1850.000
469598.376572006,6830432.29952475,403,1850.000
464520.69146028,6831096.84669756,259,1850.000
469596.14956994,6830435.56504497,403,1850.000
464328.900855123,6830950.10520184,259,1850.000
469380.8913946,6830835.91071859,403,1850.000
464297.8680385,6830923.02053807,259,1850.000
469360.914312611,6830901.81071585,403,1850.000
464075.773994988,6830821.50528308,259,1850.000
469295.336083309,6831366.56107256,403,1850.000
463854.357697168,6830786.0413528,259,1850.000
469387.200403911,6831547.72068177,403,1850.000
463633.050837878,6830761.43711523,259,1850.000
469610.187577046,6831774.56819884,403,1850.000
463411.749664328,6830737.69921605,259,1850.000
469721.135152155,6831826.96989355,403,1850.000
463190.147769702,6830686.05361891,259,1850.000
469832.271957112,6831901.42451344,403,1850.000
462968.017428196,6830585.75351489,259,1850.000
470053.575243028,6831940.11297564,403,1850.000
462838.159927742,6830501.64120221,259,1850.000
470205.719240667,6832286.92245724,403,1850.000
462965.679744788,6830367.64960597,259,1850.000
470137.932920012,6832751.67575726,403,1850.000
463184.097294954,6830118.15583298,259,1850.000
470283.014061025,6832924.48671812,403,1850.000
463238.466196234,6830033.18107767,259,1850.000
470505.768183436,6833141.27058347,403,1850.000
463232.622855083,6829569.06572549,259,1850.000
464829.14738821,6829552.45118289,259,1850.000
464948.136846222,6829656.58695298,259,1850.000
465170.751524162,6829805.08798193,259,1850.000
465392.506511429,6829869.6678939,259,1850.000
465613.896258388,6829898.40289728,259,1850.000
465835.622789074,6829961.60904702,259,1850.000
466028.614307047,6830004.62645257,259,1850.000
466057.187352561,6830009.18081947,259,1850.000
466101.354485657,6830003.91215691,259,1850.000
466277.765694194,6829956.34201657,259,1850.000
466497.222658345,6829787.16080335,259,1850.000
460771.927142797,6837487.25568917,264,1650.000
460835.975800446,6837503.43467225,264,1650.000
461009.108599085,6837484.56394701,264,1650.000
461056.29444844,6837476.5435085,264,1650.000
461276.806292706,6837466.57174765,264,1650.000
461292.015132212,6837481.37462792,264,1650.000
461499.99994799,6837696.54891707,264,1650.000
461722.225378972,6837842.0484795,264,1650.000
462361.398801344,6837469.52888272,264,1650.000
462379.705784533,6837446.62433227,264,1650.000
462526.89299617,6837003.54178658,264,1650.000
462592.052847323,6836683.96032209,264,1650.000
462672.368979273,6836537.78025622,264,1650.000
462808.586697584,6836300.34854925,264,1650.000
463029.321890629,6836303.97189331,264,1650.000
463212.324255978,6836531.97592496,264,1650.000
463253.061952377,6836589.56416065,264,1650.000
463399.949599039,6836994.16043882,264,1650.000
463482.057191589,6837374.58167707,264,1650.000
463496.46896593,6837457.31861086,264,1650.000
467799.102182524,6837414.42893125,264,1650.000
467890.811651173,6836975.92332634,264,1650.000
467903.17191288,6836949.28397625,264,1650.000
468107.144367927,6836509.74130615,264,1650.000
468114.378940452,6836483.15019313,264,1650.000
468106.673010484,6836458.79129993,264,1650.000
467949.82134551,6836020.50269799,264,1650.000
467879.611623411,6835773.5969207,264,1650.000
467835.836738489,6835557.39076394,264,1650.000
467680.11720879,6835094.67333585,264,1650.000
467652.104280676,6835050.19635448,264,1650.000
467429.381750545,6834843.35570663,264,1650.000
467206.970735056,6834672.09941701,264,1650.000
467166.476577745,6834635.35069303,264,1650.000
467206.098715947,6834580.36515227,264,1650.000
467425.359789534,6834417.3874764,264,1650.000
467643.986032281,6834184.51902988,264,1650.000
467654.333225726,6834166.56922073,264,1650.000
467643.576830272,6834140.88270538,264,1650.000
467561.253486008,6833703.27043184,264,1650.000
467416.050939034,6833431.42283613,264,1650.000
467252.941843517,6833242.00945505,264,1650.000
467192.695050464,6833170.24296285,264,1650.000
466969.543611726,6832933.9499168,264,1650.000
466881.05646027,6832781.38461488,264,1650.000
466745.163721955,6832573.28956417,264,1650.000
466624.125273076,6832319.68578601,264,1650.000
466519.402650483,6832074.96088556,264,1650.000
466411.528973379,6831857.57400928,264,1650.000
470254.882547662,6829656.22139674,407,1900.000
466295.364379734,6831759.70379837,264,1650.000
470441.774610199,6829964.06170749,407,1900.000
466074.924138186,6831814.84710321,264,1650.000
470261.442747911,6830418.45376604,407,1900.000
465854.158819287,6831836.43142565,264,1650.000
470040.024692312,6830377.43447556,407,1900.000
465631.158337599,6831633.16506017,264,1650.000
469941.024807944,6830432.54754885,407,1900.000
465490.734131572,6831402.47804871,264,1650.000
469820.078161261,6830505.51503712,407,1900.000
465406.955779537,6831312.49933957,264,1650.000
469600.845474181,6830712.89198984,407,1900.000
465184.652909883,6831184.4097767,264,1650.000
469493.630786128,6830900.63619396,407,1900.000
464962.188954434,6831042.08542308,264,1650.000
469384.112835935,6831199.37314883,407,1900.000
464752.927984981,6830945.75279263,264,1650.000
469360.735723672,6831365.98031537,407,1900.000
464740.079217219,6830936.28028207,264,1650.000
469386.031694972,6831415.86507641,407,1900.000
464516.838307087,6830721.68776673,264,1650.000
469608.381196341,6831569.29087321,407,1900.000
464294.328150913,6830580.49166734,264,1650.000
469830.2615658,6831671.29225386,407,1900.000
464150.327164308,6830487.77730986,264,1650.000
470051.279802582,6831675.41241761,407,1900.000
464075.997087332,6830024.37306726,264,1650.000
470272.592827245,6831713.87319778,407,1900.000
464285.133495496,6829690.74609678,264,1650.000
470414.133453933,6831820.96333939,407,1900.000
464506.795446848,6829743.81732964,264,1650.000
470497.239780518,6832143.15102328,407,1900.000
464729.095212675,6829860.08158378,264,1650.000
464951.47520839,6829985.754829,264,1650.000
470499.063591747,6832356.60741393,407,1900.000
465015.958034479,6830014.72960397,264,1650.000
470331.104783187,6832750.0101997,407,1900.000
465173.658579743,6830093.54486356,264,1650.000
470503.861497989,6832918.1294332,407,1900.000
465395.288963738,6830147.52333476,264,1650.000
465616.675796549,6830177.75133323,264,1650.000
465838.218047878,6830224.12380579,264,1650.000
466059.561704856,6830250.91412535,264,1650.000
466280.547309511,6830241.3963335,264,1650.000
466501.240648475,6830201.63738798,264,1650.000
466721.40440155,6830106.39086208,264,1650.000
466824.094013227,6829996.89817481,264,1650.000
466937.82887249,6829619.01050398,264,1650.000
470487.759370254,6831033.51453532,407,1900.000
470333.067475269,6830893.32542087,407,1900.000
470485.113819494,6830723.84691898,407,1900.000
464523.005558289,6831322.15112228,183,2000.000
464300.691768251,6831196.24496168,183,2000.000
464079.10205883,6831141.54984979,183,2000.000
463857.702292409,6831105.70973021,183,2000.000
463636.594129784,6831098.03847145,183,2000.000
463415.95204789,6831134.50012026,183,2000.000
463194.902004826,6831132.26714244,183,2000.000
462973.656202275,6831111.82984697,183,2000.000
462752.58665781,6831108.01357672,183,2000.000
462531.672307272,6831118.58242351,183,2000.000
462310.496689112,6831105.11362636,183,2000.000
462099.620719398,6831438.02430237,183,2000.000
462303.929513213,6831899.96886927,183,2000.000
462147.800602177,6832365.85770825,183,2000.000
462104.491072282,6832474.02284134,183,2000.000
461917.360917537,6832832.57346942,183,2000.000
461888.271526585,6832901.83241501,183,2000.000
461668.488557027,6833003.83250293,183,2000.000
461447.652427456,6833010.39781177,183,2000.000
461226.714787453,6833007.88329048,183,2000.000
461006.594991233,6833077.82750425,183,2000.000
460787.359418245,6833224.84777488,183,2000.000
460796.677118339,6834044.99147315,183,2000.000
460935.06241186,6834236.10240657,183,2000.000
460859.027767584,6834701.14911773,183,2000.000
460806.663848586,6834923.96002106,183,2000.000
460711.967370957,6835167.00640781,183,2000.000
460799.197879528,6835630.19959254,183,2000.000
460724.937119354,6836559.41713944,183,2000.000
460824.540732313,6836497.20664361,183,2000.000
461044.752133416,6836455.12150758,183,2000.000
461266.070329662,6836511.09582222,183,2000.000
461325.744521397,6836552.62452428,183,2000.000
461488.203001771,6836640.64806833,183,2000.000
461709.125260867,6836662.75655023,183,2000.000
461928.714816586,6836564.48011676,183,2000.000
462149.758509497,6836597.52749176,183,2000.000
462299.210836515,6836541.84100289,183,2000.000
462151.950833093,6836079.27095104,183,2000.000
462143.918234895,6836065.60554852,183,2000.000
461918.866835255,6835672.72622702,183,2000.000
461903.54443164,6835617.82282125,183,2000.000
461837.80012527,6835154.36605695,183,2000.000
461688.390634477,6834795.95467388,183,2000.000
461466.570804649,6834704.18559162,183,2000.000
461461.892764168,6834694.3615942,183,2000.000
461465.488444119,6834607.28694042,183,2000.000
460834.770315362,6837397.36212939,265,1700.000
461684.288994949,6834426.63660366,183,2000.000
461054.884516146,6837351.77812884,265,1700.000
461905.064457479,6834422.78088828,183,2000.000
461275.404348243,6837341.8063054,265,1700.000
462125.785552557,6834413.9602934,183,2000.000
461417.353528872,6837479.96906294,265,1700.000
462347.429490235,6834489.62606805,183,2000.000
461498.518341221,6837563.94096877,265,1700.000
462569.072434964,6834566.12510602,183,2000.000
461720.743776376,6837708.67832352,265,1700.000
462594.861872558,6834681.89082909,183,2000.000
461941.720387847,6837742.05696169,265,1700.000
462793.585112628,6834909.62217357,183,2000.000
462161.932634397,6837706.24852976,265,1700.000
463016.47708723,6835106.09252442,183,2000.000
462258.316531153,6837470.65628842,265,1700.000
463106.956971443,6835140.55722237,183,2000.000
462378.328971196,6837320.50242831,265,1700.000
463238.57131741,6835230.10631416,183,2000.000
462483.462707134,6837004.01423747,265,1700.000
463358.254394769,6835602.05923569,183,2000.000
462580.380808256,6836538.77752946,265,1700.000
463466.150700886,6835873.36846992,183,2000.000
462589.626619671,6836460.3812608,265,1700.000
463580.746415224,6836063.88306882,183,2000.000
462806.500553547,6836106.96173521,265,1700.000
463691.943683689,6836354.82406681,183,2000.000
463027.038846679,6836091.06887596,265,1700.000
463804.083712692,6836525.71186225,183,2000.000
463250.443491926,6836343.92143606,265,1700.000
463918.21023107,6836887.4203246,183,2000.000
463311.911080708,6836530.91463999,265,1700.000
463956.041364448,6836988.30030963,183,2000.000
463477.833526307,6836975.98170587,265,1700.000
464072.200780712,6837451.26822627,183,2000.000
463483.940229898,6836993.26958758,265,1700.000
463564.136651248,6837456.60250021,265,1700.000
465390.221705138,6837437.77928746,183,2000.000
465465.983978819,6837204.93010192,183,2000.000
465597.3721891,6836971.52712849,183,2000.000
465664.180524197,6836506.68338537,183,2000.000
465676.58482507,6836197.10832571,183,2000.000
465688.026228592,6836042.26873043,183,2000.000
465674.274574037,6835965.04275781,183,2000.000
465523.279949318,6835579.73489064,183,2000.000
465449.061978851,6835516.00862316,183,2000.000
465282.126275481,6835117.97688222,183,2000.000
465222.252868087,6834914.34207452,183,2000.000
465125.969994886,6834655.37488911,183,2000.000
465218.540565124,6834546.13235915,183,2000.000
465358.010204476,6834188.86033484,183,2000.000
465434.049272207,6834017.44467977,183,2000.000
465617.303687915,6833722.090852,183,2000.000
465426.56574245,6833270.37000671,183,2000.000
465423.16359018,6833259.8546372,183,2000.000
465203.677222098,6833071.7769985,183,2000.000
464983.190707668,6833112.49645962,183,2000.000
464776.355779044,6833266.3948013,183,2000.000
464763.932526468,6833273.05930844,183,2000.000
467653.971555296,6837415.78807537,265,1700.000
464543.039837942,6833272.54223489,183,2000.000
467672.258162373,6837199.00169003,265,1700.000
464523.795622521,6833268.98145881,183,2000.000
467701.454611779,6836951.16828935,265,1700.000
464319.89792164,6833054.46696457,183,2000.000
467886.986359623,6836565.29084505,265,1700.000
464096.782004368,6832841.60337255,183,2000.000
467924.285403937,6836484.91364793,265,1700.000
464064.888944922,6832809.55071426,183,2000.000
467885.258284411,6836379.78297564,265,1700.000
464094.031706541,6832577.1585852,183,2000.000
467758.911142787,6836022.28255573,265,1700.000
464116.165309889,6832344.83966619,183,2000.000
467686.703352536,6835558.78492062,265,1700.000
464309.25251802,6832024.54549147,183,2000.000
467656.039579213,6835469.80824988,265,1700.000
464381.396049321,6831877.91645673,183,2000.000
467431.979066387,6835118.43078501,265,1700.000
464527.419401214,6831751.8782819,183,2000.000
467417.06033308,6835097.14828802,265,1700.000
464630.858626344,6831411.17629747,183,2000.000
467209.176766446,6834904.16531441,265,1700.000
464523.005558289,6831322.15112228,183,2000.000
466986.401450066,6834695.61374267,265,1700.000
464523.776934254,6831397.25261191,184,2050.000
466925.235924858,6834637.65515352,265,1700.000
464301.639742545,6831287.9696488,184,2050.000
466984.572180632,6834504.4656433,265,1700.000
464080.28500649,6831255.30638685,184,2050.000
467202.854657555,6834239.09194249,265,1700.000
463858.753397008,6831206.16999534,184,2050.000
467349.410073257,6834169.44120075,265,1700.000
463637.555899967,6831189.40189578,184,2050.000
467422.555726541,6834120.3984547,265,1700.000
463417.054179056,6831238.56424543,184,2050.000
467484.57427279,6833703.99205734,265,1700.000
463195.981742369,6831233.60464713,184,2050.000
467417.437608649,6833578.2998035,265,1700.000
462974.554195039,6831195.60701806,184,2050.000
467194.264850197,6833335.40121817,265,1700.000
462753.493283301,6831192.09424671,184,2050.000
467088.973323789,6833243.56901062,265,1700.000
462532.625767967,6831206.48490025,184,2050.000
466971.425432378,6833130.61539473,265,1700.000
462312.318264003,6831272.06501591,184,2050.000
466769.493208448,6832782.45671578,265,1700.000
462207.945309218,6831436.83733987,184,2050.000
460839.469024499,6837810.80362503,352,1450.000
466746.844418663,6832747.7745639,265,1700.000
462316.715461778,6831675.06824606,184,2050.000
461060.528752679,6837851.23060041,352,1450.000
466542.902907683,6832320.47186909,265,1700.000
462394.455160054,6831898.98188883,184,2050.000
466521.293475206,6832269.97332204,265,1700.000
462321.266350789,6832092.14280114,184,2050.000
466317.104000213,6831858.49370469,265,1700.000
462224.509900657,6832365.01759633,184,2050.000
466296.156287957,6831840.84526119,265,1700.000
462106.528782732,6832659.67302722,184,2050.000
466232.370026306,6831859.32120836,265,1700.000
462016.862254928,6832831.47723783,184,2050.000
466075.994768711,6831923.83216888,265,1700.000
461890.808245472,6833131.59751584,184,2050.000
465855.444473143,6831966.45754324,265,1700.000
461670.253591521,6833162.77952677,184,2050.000
465676.79206667,6831864.79844034,265,1700.000
461448.954837875,6833127.01214975,184,2050.000
465633.082827393,6831826.5519349,265,1700.000
461227.619871389,6833088.46051543,184,2050.000
462603.362660779,6837726.11408005,352,1450.000
465409.344260966,6831550.98413789,265,1700.000
461007.440638464,6833152.68631359,184,2050.000
462690.036907475,6837465.95517206,352,1450.000
465360.268745352,6831403.7840209,265,1700.000
460794.570793896,6833309.32657298,184,2050.000
462817.101733717,6837089.66477358,352,1450.000
465185.756204703,6831293.87387536,265,1700.000
460788.663842321,6833339.66657083,184,2050.000
463037.831489021,6837097.49237364,352,1450.000
464963.207916617,6831142.54591562,265,1700.000
463192.060318321,6837460.5565289,352,1450.000
464740.963981742,6831022.96410809,265,1700.000
464634.181162199,6830946.9664171,265,1700.000
464517.989723735,6830833.79570233,265,1700.000
464295.213113034,6830666.12387067,265,1700.000
464072.719432284,6830527.75442613,265,1700.000
463958.957056206,6830489.76821574,265,1700.000
463848.293615355,6830206.42891105,265,1700.000
463799.872514546,6830027.25453805,265,1700.000
463843.765503919,6829773.60785939,265,1700.000
463937.689679089,6829561.63737466,265,1700.000
464504.78523157,6829548.07351107,265,1700.000
464511.702440662,6829555.69599051,265,1700.000
464728.00879619,6829753.63055591,265,1700.000
464950.640608986,6829903.46284673,265,1700.000
465172.767659238,6830005.14271027,265,1700.000
465202.994582243,6830012.84121752,265,1700.000
465394.511735729,6830069.91007297,265,1700.000
460795.018910726,6833899.04024819,184,2050.000
465615.963119869,6830106.12671338,265,1700.000
461018.954282164,6834171.85570124,184,2050.000
465837.596303569,6830161.23386311,265,1700.000
461057.164220123,6834234.72211142,184,2050.000
466058.968112154,6830190.48079172,265,1700.000
461020.166060497,6834279.1152774,184,2050.000
466279.912982447,6830176.39238364,265,1700.000
460920.014951113,6834700.45768596,184,2050.000
466500.537619366,6830129.11732841,265,1700.000
460812.138078367,6835165.86683958,184,2050.000
466720.547981828,6830017.46031549,265,1700.000
460989.735779938,6835628.0389238,184,2050.000
466739.06577981,6829997.71550354,265,1700.000
460937.199173145,6836092.81935747,184,2050.000
461041.592823968,6836175.52720071,184,2050.000
461263.915457386,6836319.30786834,184,2050.000
461486.382866266,6836477.72610932,184,2050.000
461707.250397932,6836493.96901458,184,2050.000
461926.179933426,6836334.94793308,184,2050.000
462042.554081701,6836080.47354042,184,2050.000
461921.038608277,6835869.39028103,184,2050.000
461850.993315156,6835618.4037636,184,2050.000
461750.203158512,6835155.33637103,184,2050.000
461690.799376028,6835012.83617368,184,2050.000
461468.409229586,6834868.76931591,184,2050.000
461385.763841031,6834695.21290003,184,2050.000
461360.415392797,6834231.31271528,184,2050.000
461459.235747805,6834047.4968825,184,2050.000
461678.845846798,6833936.50917557,184,2050.000
461899.308388536,6833901.47140575,184,2050.000
462120.251476567,6833909.83391269,184,2050.000
462341.616717456,6833957.00932286,184,2050.000
462563.66653026,6834067.8711375,184,2050.000
462662.449520684,6834216.9771208,184,2050.000
462689.209943012,6834680.86911081,184,2050.000
468635.75556607,6837870.88611132,352,1450.000
462792.393168385,6834799.11561685,184,2050.000
468723.101450965,6837405.91904692,352,1450.000
463015.527363825,6835017.51849936,184,2050.000
468758.370080242,6836941.426396,352,1450.000
463237.205487767,6835101.96116502,184,2050.000
468725.201855259,6836477.5546883,352,1450.000
463280.130860917,6835138.70924766,184,2050.000
468578.523568973,6836014.71603139,352,1450.000
463406.870128016,6835601.54302189,184,2050.000
468543.178810883,6835927.08986752,352,1450.000
463464.814435158,6835747.24651466,184,2050.000
468369.794261613,6835552.45200984,352,1450.000
463654.802063604,6836063.10164358,184,2050.000
468317.901988896,6835430.21611292,352,1450.000
463689.836813836,6836154.76833927,184,2050.000
468185.152354057,6835089.97798608,352,1450.000
463914.038112839,6836488.85293963,184,2050.000
468091.718167321,6834842.1772826,352,1450.000
463939.324635496,6836524.29453309,184,2050.000
468005.310168251,6834627.46902925,352,1450.000
464109.254285874,6836986.70150917,184,2050.000
468087.188029117,6834352.42710787,352,1450.000
464141.238224263,6837115.30762552,184,2050.000
468126.265891992,6834162.17736105,352,1450.000
464238.750736226,6837449.53588645,184,2050.000
468084.018235586,6834009.73081189,352,1450.000
467989.815546351,6833699.26862352,352,1450.000
467858.353648933,6833491.21069517,352,1450.000
467673.525592263,6833238.04477033,352,1450.000
467634.168033261,6833137.50664186,352,1450.000
467410.02309149,6832792.92800433,352,1450.000
467395.140239756,6832776.49095993,352,1450.000
465249.294928834,6837596.19914085,184,2050.000
467186.614003373,6832530.43566022,352,1450.000
465292.612190841,6837438.76096086,184,2050.000
467011.785224267,6832315.96027539,352,1450.000
465426.918079915,6836973.23266872,184,2050.000
466962.887438743,6832238.29974182,352,1450.000
465460.081370293,6836615.8402146,184,2050.000
466765.858843239,6831854.14587515,352,1450.000
465470.621726226,6836508.61666841,184,2050.000
466737.792483877,6831807.99882531,352,1450.000
465458.233140072,6836431.3778177,184,2050.000
466514.044981695,6831522.3739155,352,1450.000
465321.945918334,6836045.93116602,184,2050.000
466292.196802082,6831435.13803313,352,1450.000
465232.406443256,6835921.37940602,184,2050.000
466070.993673975,6831414.73602754,352,1450.000
465008.849541958,6835641.52331158,184,2050.000
466038.212609758,6831397.05146717,352,1450.000
464946.965170665,6835585.54471007,184,2050.000
465847.516122106,6831164.59161562,352,1450.000
465003.612518023,6835125.38735554,184,2050.000
465624.26319431,6830940.26440372,352,1450.000
465003.848537124,6835120.78914202,184,2050.000
465620.060373182,6830937.01421379,352,1450.000
465003.558308616,6835120.04461866,184,2050.000
465399.380476219,6830556.08953018,352,1450.000
464813.882630668,6834658.54393701,184,2050.000
465177.998367794,6830524.15362494,352,1450.000
464995.296305229,6834305.73503029,184,2050.000
465061.187469967,6830478.4465409,352,1450.000
465151.865901034,6834190.93620467,184,2050.000
465177.341715733,6830458.9993476,352,1450.000
465214.800989388,6834175.20596474,184,2050.000
465398.39792766,6830457.97646059,352,1450.000
465418.840634006,6833724.07389012,184,2050.000
465619.526547171,6830464.24987963,352,1450.000
465258.339056093,6833261.50974252,184,2050.000
465752.238007208,6830471.52769663,352,1450.000
465205.130245675,6833215.91641851,184,2050.000
465840.989033594,6830504.40719137,352,1450.000
464984.728915261,6833264.12296906,184,2050.000
466062.558835125,6830556.04552049,352,1450.000
464984.522286926,6833264.27670739,184,2050.000
466283.568383678,6830550.98211269,352,1450.000
464765.044782281,6833382.00968739,184,2050.000
466504.282689617,6830515.43007844,352,1450.000
464544.005001196,6833366.49535084,184,2050.000
466724.830484315,6830462.14828669,352,1450.000
464322.684531672,6833324.05107904,184,2050.000
466725.185237466,6830462.02079331,352,1450.000
464101.466287954,6833291.98983619,184,2050.000
466945.023376469,6830371.08772595,352,1450.000
464052.191467474,6833273.86098881,184,2050.000
467162.553944649,6829998.65657346,352,1450.000
463877.870965137,6833033.19965104,184,2050.000
467164.074420321,6829993.65104215,352,1450.000
463655.261951213,6832871.26319866,184,2050.000
463574.332426519,6832814.69202226,184,2050.000
463650.748302199,6832442.54372253,184,2050.000
463671.863388166,6832349.48581562,184,2050.000
463646.83929413,6832071.24222704,184,2050.000
463621.626606999,6831885.8364766,184,2050.000
463644.809083347,6831878.39578481,184,2050.000
463865.34420792,6831836.07318492,184,2050.000
464085.61042776,6831767.40464079,184,2050.000
464306.012634076,6831711.07538934,184,2050.000
464524.512568167,6831468.87379547,184,2050.000
464541.752444426,6831412.08991196,184,2050.000
464523.776934254,6831397.25261191,184,2050.000
464302.587724315,6831379.6943469,185,2100.000
464081.46796572,6831369.06294078,185,2100.000
463859.804510686,6831306.63027363,185,2100.000
463638.517677705,6831280.765331,185,2100.000
463418.156320083,6831342.62838473,185,2100.000
463197.061489321,6831334.9421652,185,2100.000
462975.452194271,6831279.3841983,185,2100.000
462754.399915347,6831276.1749259,185,2100.000
462533.579235868,6831294.38738706,185,2100.000
462316.865710804,6831435.64727468,185,2100.000
462476.289457539,6831898.09171068,185,2100.000
462323.547619732,6832301.20832927,185,2100.000
462301.219212335,6832364.17918874,185,2100.000
462116.509671716,6832830.3822715,185,2100.000
462112.479083295,6833201.77182685,185,2100.000
462098.773775805,6833294.75865768,185,2100.000
462113.635689991,6833307.14094561,185,2100.000
462337.632511475,6833591.92789418,185,2100.000
462559.222363595,6833658.24336538,185,2100.000
462780.081715816,6833657.64589894,185,2100.000
463001.404329703,6833700.28409903,185,2100.000
463026.928201292,6833748.87164163,185,2100.000
463004.913746504,6834027.61589057,185,2100.000
462984.823769458,6834213.50362771,185,2100.000
462790.605273225,6834633.3558116,185,2100.000
462783.558033234,6834679.84997301,185,2100.000
462791.201235451,6834688.60907604,185,2100.000
463014.577647643,6834928.94448452,185,2100.000
460777.445260664,6832352.14140557,266,1750.000
463236.261433468,6835013.38709723,185,2100.000
460797.858608812,6832380.92106009,266,1750.000
463381.390086834,6835137.63271821,185,2100.000
460778.151383049,6832414.30086132,266,1750.000
463455.485866415,6835601.02749347,185,2100.000
463463.478183896,6835621.12458013,185,2100.000
463688.016235563,6835981.89441903,185,2100.000
