X,Y,id,ELEV
465557.273915999,6842686.74537033,150,703.3610839800
465715.862161735,6842685.16089323,151,720.5000000000
465874.450459227,6842683.58372881,152,738.0277710000
466033.038808238,6842682.01387709,153,738.0277710000
466191.627208527,6842680.45133805,154,779.6388549800
466350.215659854,6842678.8961117,155,836.8055419900
466508.804161981,6842677.34819803,156,836.8055419900
466667.392714667,6842675.80759705,157,890.2221679700
466825.981317674,6842674.27430874,158,933.4721679700
466984.569970762,6842672.74833312,159,967.6666259800
467143.158673691,6842671.22967017,160,967.6666259800
467301.747426222,6842669.7183199,161,999.6666259800
467460.336228116,6842668.21428231,162,1026.9166260000
467618.925079133,6842666.71755739,163,1047.5000000000
467777.513979033,6842665.22814514,164,1047.5000000000
467936.102927578,6842663.74604556,165,1060.1944580000
468094.691924528,6842662.27125866,166,1074.3332520000
468253.280969642,6842660.80378442,167,1074.3332520000
468411.870062683,6842659.34362284,168,1084.8887939000
468570.45920341,6842657.89077394,169,1084.6944580000
468729.048391583,6842656.44523769,170,1069.6666260000
468887.637626965,6842655.00701411,171,1069.6666260000
469046.226909314,6842653.57610319,172,1033.3610840000
469204.816238392,6842652.15250493,173,974.9999389600
469363.405613959,6842650.73621933,174,974.9999389600
469521.995035775,6842649.32724639,175,908.1666259800
469680.584503602,6842647.9255861,176,843.8332519500
469839.1740172,6842646.53123847,177,791.9166259800
469997.763576329,6842645.14420349,178,791.9166259800
470156.35318075,6842643.76448116,179,770.2500000000
470314.942830223,6842642.39207148,180,787.1111450200
470473.532524509,6842641.02697445,181,787.1111450200
470632.122263369,6842639.66919007,182,825.4722900400
462064.660620679,6842389.2794167,190,1021.3333130000
462223.263076332,6842387.53393961,191,995.5000000000
462381.865589007,6842385.79577575,192,923.1388549800
462540.468158465,6842384.06492512,193,923.1388549800
462699.070784465,6842382.34138771,194,836.9721679700
462857.67346677,6842380.62516353,195,763.6110839800
463016.276205138,6842378.91625257,196,696.2222290000
463174.87899933,6842377.21465484,197,696.2222290000
463333.481849108,6842375.52037032,198,649.2500000000
463492.084754232,6842373.83339902,199,632.6111450200
463650.687714462,6842372.15374094,200,634.1389160200
463809.290729559,6842370.48139607,201,634.1389160200
463967.893799282,6842368.81636442,202,638.0000000000
464126.496923394,6842367.15864598,203,633.7222290000
464285.100101655,6842365.50824075,204,633.7222290000
464443.703333824,6842363.86514872,205,631.4166870100
464602.306619663,6842362.22936991,206,625.9722290000
464760.909958932,6842360.6009043,207,624.1944580100
464919.513351391,6842358.97975189,208,624.1944580100
465078.116796802,6842357.36591269,209,645.6944580100
465236.720294924,6842355.75938669,210,677.0277710000
465395.323845519,6842354.16017388,211,677.0277710000
465553.927448346,6842352.56827428,212,703.3610839800
465712.531103167,6842350.98368787,213,720.5000000000
465871.134809742,6842349.40641465,214,738.0277710000
466029.738567831,6842347.83645463,215,738.0277710000
466188.342377195,6842346.2738078,216,779.6388549800
466346.946237595,6842344.71847416,217,836.8055419900
466505.550148791,6842343.17045371,218,836.8055419900
466664.154110544,6842341.62974644,219,890.2221679700
466822.758122614,6842340.09635236,220,933.4721679700
466981.362184762,6842338.57027147,221,967.6666259800
467139.966296748,6842337.05150376,222,967.6666259800
467298.570458333,6842335.54004923,223,999.6666259800
467457.174669278,6842334.03590788,224,1026.9166260000
467615.778929343,6842332.53907971,225,1047.5000000000
467774.383238288,6842331.04956471,226,1047.5000000000
467932.987595874,6842329.56736289,227,1060.1944580000
468091.592001863,6842328.09247425,228,1074.3332520000
468250.196456013,6842326.62489877,229,1074.3332520000
468408.800958087,6842325.16463647,230,1084.8887939000
468567.405507843,6842323.71168734,231,1084.6944580000
468726.010105044,6842322.26605138,232,1069.6666260000
468884.614749449,6842320.82772858,233,1069.6666260000
469043.21944082,6842319.39671895,234,1033.3610840000
469201.824178916,6842317.97302249,235,974.9999389600
469360.428963498,6842316.55663918,236,974.9999389600
469519.033794328,6842315.14756904,237,908.1666259800
469677.638671164,6842313.74581206,238,843.8332519500
469836.243593769,6842312.35136824,239,791.9166259800
469994.848561902,6842310.96423757,240,791.9166259800
470153.453575324,6842309.58442007,241,770.2500000000
470312.058633795,6842308.21191571,242,787.1111450200
470470.663737077,6842306.84672451,243,787.1111450200
470629.26888493,6842305.48884647,244,825.4722900400
462060.975257759,6842055.10499815,252,1002.0000000000
462219.593122131,6842053.35940067,253,946.3889160200
462378.211043521,6842051.62111693,254,877.8889160200
462536.829021691,6842049.89014692,255,877.8889160200
462695.447056399,6842048.16649064,256,812.3611450200
462854.065147408,6842046.45014809,257,752.1110839800
463012.683294477,6842044.74111926,258,699.8333129900
463171.301497368,6842043.03940416,259,699.8333129900
463329.91975584,6842041.34500279,260,671.6943969700
463488.538069655,6842039.65791514,261,670.1110839800
463647.156438572,6842037.97814121,262,677.9999389600
463805.774862353,6842036.30568101,263,677.9999389600
463964.393340757,6842034.64053451,264,666.3610839800
464123.011873547,6842032.98270174,265,649.3888549800
464281.630460481,6842031.33218268,266,649.3888549800
464440.249101321,6842029.68897733,267,652.8888549800
464598.867795827,6842028.0530857,268,667.8333129900
464757.48654376,6842026.42450777,269,687.7499389600
464916.10534488,6842024.80324355,270,687.7499389600
465074.724198948,6842023.18929304,271,720.2221679700
465233.343105724,6842021.58265624,272,759.0555419900
465391.96206497,6842019.98333314,273,759.0555419900
465550.581076445,6842018.39132374,274,791.6110839800
465709.200139911,6842016.80662804,275,822.7777710000
465867.819255127,6842015.22924604,276,860.5555419900
466026.438421854,6842013.65917773,277,860.5555419900
466185.057639853,6842012.09642313,278,923.3610839800
466343.676908885,6842010.54098222,279,989.7500000000
466502.29622871,6842008.992855,280,989.7500000000
466660.915599088,6842007.45204148,281,1035.3610840000
466819.53501978,6842005.91854164,282,1074.0000000000
466978.154490548,6842004.39235549,283,1108.3332520000
467136.77401115,6842002.87348303,284,1108.3332520000
467295.393581348,6842001.36192426,285,1124.1387939000
467454.013200903,6841999.85767917,286,1134.3610840000
467612.632869575,6841998.36074776,287,1150.9721680000
467771.252587124,6841996.87113003,288,1150.9721680000
467929.872353312,6841995.38882599,289,1170.7777100000
468088.492167898,6841993.91383562,290,1190.6110840000
468247.112030644,6841992.44615893,291,1190.6110840000
468405.731941309,6841990.98579592,292,1203.5000000000
468564.351899655,6841989.53274658,293,1205.1110840000
468722.971905442,6841988.08701091,294,1187.4166260000
468881.591958431,6841986.64858891,295,1187.4166260000
469040.212058382,6841985.21748059,296,1142.6666260000
469198.832205055,6841983.79368593,297,1071.4443359000
469357.452398212,6841982.37720494,298,1071.4443359000
469516.072637613,6841980.96803762,299,987.3332519500
469674.692923019,6841979.56618396,300,909.4999389600
469833.313254189,6841978.17164397,301,846.0554809600
469991.933630885,6841976.78441763,302,846.0554809600
470150.554052868,6841975.40450496,303,798.6388549800
470309.174519897,6841974.03190595,304,777.9166870100
470467.795031734,6841972.66662059,305,777.9166870100
470626.415588139,6841971.3086489,306,792.0278320300
462057.290000297,6841720.93072472,314,846.6111450200
462215.923272947,6841719.18500687,315,779.2778320300
462374.556602612,6841717.44660327,316,738.6944580100
462533.189989052,6841715.7155139,317,738.6944580100
462691.823432028,6841713.99173876,318,728.0277710000
462850.456931301,6841712.27527786,319,736.1388549800
463009.09048663,6841710.56613119,320,752.0277710000
463167.724097778,6841708.86429875,321,752.0277710000
463326.357764504,6841707.16978054,322,786.6110839800
463484.991486568,6841705.48257656,323,815.5277099600
463643.625263732,6841703.8026868,324,791.8332519500
463802.259095756,6841702.13011127,325,791.8332519500
463960.892982401,6841700.46484996,326,750.5554809600
464119.526923427,6841698.80690287,327,736.3888549800
464278.160918594,6841697.15626999,328,736.3888549800
464436.794967664,6841695.51295134,329,757.3333129900
464595.429070397,6841693.8769469,330,794.9443969700
464754.063226553,6841692.24825668,331,843.7777099600
464912.697435893,6841690.62688067,332,843.7777099600
465071.331698178,6841689.01281887,333,891.5277099600
465229.966013168,6841687.40607128,334,927.9999389600
465388.600380624,6841685.8066379,335,927.9999389600
465547.234800306,6841684.21451872,336,953.1943969700
465705.869271975,6841682.62971375,337,981.6388549800
465864.503795391,6841681.05222299,338,1001.4999390000
466023.138370316,6841679.48204642,339,1001.4999390000
466181.77299651,6841677.91918406,340,1051.2777100000
466340.407673732,6841676.36363589,341,1129.7500000000
466499.042401745,6841674.81540192,342,1129.7500000000
466657.677180308,6841673.27448215,343,1187.2221680000
466816.312009182,6841671.74087658,344,1232.7221680000
466974.946888128,6841670.21458519,345,1275.0000000000
467133.581816905,6841668.695608,346,1275.0000000000
467292.216795276,6841667.183945,347,1283.6387939000
467450.851823,6841665.67959619,348,1277.9166260000
467609.486899838,6841664.18256156,349,1280.0000000000
467768.122025551,6841662.69284112,350,1280.0000000000
467926.757199899,6841661.21043487,351,1291.0277100000
468085.392422642,6841659.73534279,352,1304.9444580000
468244.027693542,6841658.2675649,353,1304.9444580000
468402.663012359,6841656.80710119,354,1309.7221680000
468561.298378853,6841655.35395166,355,1302.9166260000
468719.933792786,6841653.9081163,356,1281.5000000000
468878.569253917,6841652.46959512,357,1281.5000000000
469037.204762007,6841651.03838812,358,1241.9721680000
469195.840316817,6841649.61449528,359,1182.1387939000
469354.475918108,6841648.19791663,360,1182.1387939000
469513.11156564,6841646.78865214,361,1098.1666260000
469671.747259174,6841645.38670182,362,1007.3332520000
469830.38299847,6841643.99206566,363,927.1110229500
469989.018783288,6841642.60474368,364,927.1110229500
470147.65461339,6841641.22473586,365,862.8610229500
470306.290488537,6841639.8520422,366,814.1110839800
470464.926408488,6841638.4866627,367,814.1110839800
470623.562373004,6841637.12859737,368,792.1666870100
462053.604848303,6841386.75659642,376,740.5000000000
462212.25352879,6841385.01075822,377,712.3333129900
462370.902266288,6841383.27223477,378,737.6388549800
462529.551060558,6841381.54102606,379,737.6388549800
462688.199911361,6841379.81713209,380,789.1110839800
462846.848818457,6841378.10055286,381,836.4166259800
463005.497781606,6841376.39128836,382,861.3610839800
463164.14680057,6841374.6893386,383,861.3610839800
463322.795875109,6841372.99470357,384,877.2500000000
463481.445004983,6841371.30738327,385,873.3888549800
463640.094189953,6841369.6273777,386,848.5277710000
463798.743429779,6841367.95468687,387,848.5277710000
463957.392724223,6841366.28931075,388,832.0277710000
464116.042073045,6841364.63124937,389,847.7777710000
464274.691476004,6841362.9805027,390,847.7777710000
464433.340932863,6841361.33707076,391,902.7222290000
464591.990443382,6841359.70095354,392,975.5277710000
464750.64000732,6841358.07215103,393,1040.0277100000
464909.28962444,6841356.45066325,394,1040.0277100000
465067.939294501,6841354.83649018,395,1082.2777100000
465226.589017263,6841353.22963182,396,1097.1666260000
465385.238792488,6841351.63008817,397,1097.1666260000
465543.888619937,6841350.03785924,398,1116.8332520000
465702.538499369,6841348.45294502,399,1151.8055420000
465861.188430545,6841346.8753455,400,1168.5000000000
466019.838413226,6841345.30506069,401,1168.5000000000
466178.488447173,6841343.74209059,402,1178.8332520000
466337.138532146,6841342.18643519,403,1255.4444580000
466495.788667906,6841340.63809449,404,1255.4444580000
466654.438854212,6841339.09706849,405,1325.6666260000
466813.089090827,6841337.56335718,406,1377.8055420000
466971.739377511,6841336.03696058,407,1418.8889160000
467130.389714023,6841334.51787868,408,1418.8889160000
467289.040100125,6841333.00611146,409,1439.1666260000
467447.690535578,6841331.50165894,410,1438.6666260000
467606.341020141,6841330.00452112,411,1421.5000000000
467764.991553576,6841328.51469798,412,1421.5000000000
467923.642135644,6841327.03218953,413,1403.0000000000
468082.292766104,6841325.55699577,414,1392.3332520000
468240.943444717,6841324.08911669,415,1392.3332520000
468399.594171244,6841322.6285523,416,1382.4721680000
468558.244945446,6841321.17530259,417,1369.1944580000
468716.895767083,6841319.72936756,418,1349.5832520000
468875.546635916,6841318.29074721,419,1349.5832520000
469034.197551705,6841316.85944154,420,1321.9444580000
469192.848514211,6841315.43545055,421,1282.6943359000
469351.499523195,6841314.01877424,422,1282.6943359000
469510.150578417,6841312.6094126,423,1224.9998779000
469668.801679637,6841311.20736563,424,1142.0554199000
469827.452826618,6841309.81263334,425,1049.9998779000
469986.104019118,6841308.42521571,426,1049.9998779000
470144.755256899,6841307.04511276,427,960.9721069300
470303.406539721,6841305.67232447,428,883.2499389600
470462.057867345,6841304.30685085,429,883.2499389600
470620.709239532,6841302.9486919,430,830.9999389600
462049.919801786,6841052.58261326,438,740.5000000000
462208.58388967,6841050.83665474,439,712.3333129900
462367.248034561,6841049.09801146,440,737.6388549800
462525.91223622,6841047.36668343,441,737.6388549800
462684.576494409,6841045.64267064,442,789.1110839800
462843.240808887,6841043.92597309,443,836.4166259800
463001.905179415,6841042.21659079,444,861.3610839800
463160.569605755,6841040.51452372,445,861.3610839800
463319.234087665,6841038.81977189,446,877.2500000000
463477.898624908,6841037.1323353,447,873.3888549800
463636.563217243,6841035.45221394,448,848.5277710000
463795.227864431,6841033.77940781,449,848.5277710000
463953.892566233,6841032.11391692,450,832.0277710000
464112.55732241,6841030.45574125,451,847.7777710000
464271.222132721,6841028.80488081,452,847.7777710000
464429.886996928,6841027.1613356,453,902.7222290000
464588.551914792,6841025.52510561,454,975.5277710000
464747.216886072,6841023.89619085,455,1040.0277100000
464905.88191053,6841022.2745913,456,1040.0277100000
465064.546987925,6841020.66030698,457,1082.2777100000
465223.21211802,6841019.05333787,458,1097.1666260000
465381.877300574,6841017.45368398,459,1097.1666260000
465540.542535347,6841015.86134531,460,1116.8332520000
465699.207822101,6841014.27632185,461,1151.8055420000
465857.873160596,6841012.6986136,462,1168.5000000000
466016.538550593,6841011.12822056,463,1168.5000000000
466175.203991853,6841009.56514273,464,1178.8332520000
466333.869484135,6841008.00938011,465,1255.4444580000
466492.535027201,6841006.4609327,466,1255.4444580000
466651.200620811,6841004.91980049,467,1325.6666260000
466809.866264726,6841003.38598348,468,1377.8055420000
466968.531958706,6841001.85948167,469,1418.8889160000
467127.197702512,6841000.34029507,470,1418.8889160000
467285.863495905,6840998.82842366,471,1439.1666260000
467444.529338645,6840997.32386745,472,1438.6666260000
467603.195230493,6840995.82662643,473,1421.5000000000
467761.86117121,6840994.33670062,474,1421.5000000000
467920.527160555,6840992.85408999,475,1403.0000000000
468079.193198291,6840991.37879455,476,1392.3332520000
468237.859284176,6840989.91081431,477,1392.3332520000
468396.525417973,6840988.45014925,478,1382.4721680000
468555.191599442,6840986.99679938,479,1369.1944580000
468713.857828342,6840985.5507647,480,1349.5832520000
468872.524104436,6840984.1120452,481,1349.5832520000
469031.190427483,6840982.68064088,482,1321.9444580000
469189.856797244,6840981.25655175,483,1282.6943359000
469348.52321348,6840979.83977779,484,1282.6943359000
469507.189675951,6840978.43031902,485,1224.9998779000
469665.856184418,6840977.02817542,486,1142.0554199000
469824.522738642,6840975.633347,487,1049.9998779000
469983.189338383,6840974.24583375,488,1049.9998779000
470141.855983402,6840972.86563568,489,960.9721069300
470300.522673459,6840971.49275278,490,883.2499389600
470459.189408315,6840970.12718505,491,883.2499389600
470617.856187732,6840968.76893249,492,830.9999389600
462046.234860757,6840718.40877526,500,714.8333129900
462204.914355596,6840716.66269642,501,744.0000000000
462363.59390744,6840714.92393334,502,800.5277710000
462522.273516048,6840713.192486,503,800.5277710000
462680.953181181,6840711.46835442,504,854.3055419900
462839.632902601,6840709.75153858,505,875.5277710000
462998.312680067,6840708.04203848,506,878.8055419900
463156.992513341,6840706.33985413,507,878.8055419900
463315.672402183,6840704.64498552,508,881.3610839800
463474.352346353,6840702.95743265,509,881.6388549800
463633.032345612,6840701.27719551,510,889.5833129900
463791.712399721,6840699.60427412,511,889.5833129900
463950.392508441,6840697.93866846,512,914.1110839800
464109.072671532,6840696.28037853,513,959.3610839800
464267.752888754,6840694.62940433,514,959.3610839800
464426.433159868,6840692.98574587,515,1025.9166260000
464585.113484636,6840691.34940313,516,1100.0277100000
464743.793862817,6840689.72037612,517,1157.3610840000
464902.474294172,6840688.09866484,518,1157.3610840000
465061.154778462,6840686.48426928,519,1190.3332520000
465219.835315447,6840684.87718944,520,1212.6944580000
465378.515904889,6840683.27742533,521,1212.6944580000
465537.196546547,6840681.68497693,522,1248.6389160000
465695.877240182,6840680.09984425,523,1292.1944580000
465854.557985555,6840678.52202729,524,1310.3332520000
466013.238782427,6840676.95152604,525,1310.3332520000
466171.919630558,6840675.3883405,526,1315.9444580000
466330.600529708,6840673.83247068,527,1369.5555420000
466489.281479639,6840672.28391657,528,1369.5555420000
466647.962480112,6840670.74267816,529,1418.8333740000
466806.643530885,6840669.20875546,530,1459.3889160000
466965.324631721,6840667.68214847,531,1495.8610840000
467124.005782381,6840666.16285718,532,1495.8610840000
467282.686982623,6840664.6508816,533,1521.5833740000
467441.36823221,6840663.14622172,534,1529.6389160000
467600.049530902,6840661.64887753,535,1511.7221680000
467758.730878459,6840660.15884905,536,1511.7221680000
467917.412274642,6840658.67613626,537,1482.6387939000
468076.093719212,6840657.20073917,538,1460.3610840000
468234.77521193,6840655.73265777,539,1460.3610840000
468393.456752555,6840654.27189206,540,1444.3332520000
468552.138340849,6840652.81844205,541,1431.8332520000
468710.819976572,6840651.37230772,542,1415.4721680000
468869.501659486,6840649.93348909,543,1415.4721680000
469028.18338935,6840648.50198614,544,1389.5555420000
469186.865165925,6840647.07779888,545,1356.9721680000
469345.546988972,6840645.6609273,546,1356.9721680000
469504.228858251,6840644.25137141,547,1316.1666260000
469662.910773524,6840642.84913119,548,1264.7777100000
469821.59273455,6840641.45420666,549,1191.7221680000
469980.274741091,6840640.0665978,550,1191.7221680000
470138.956792906,6840638.68630463,551,1089.7498779000
470297.638889758,6840637.31332713,552,975.1387939500
470456.321031406,6840635.9476653,553,975.1387939500
470615.00321761,6840634.58931915,554,887.5832519500
462042.550025227,6840384.23508241,562,735.0277710000
462201.24492658,6840382.48888328,563,786.5000000000
462359.939884935,6840380.75000041,564,848.4166870100
462518.63490005,6840379.01843379,565,848.4166870100
462677.329971688,6840377.29418343,566,896.7777710000
462836.025099608,6840375.57724931,567,912.2222290000
462994.720283572,6840373.86763145,568,916.2777710000
463153.415523339,6840372.16532983,569,916.2777710000
463312.110818671,6840370.47034445,570,929.9166259800
463470.806169328,6840368.78267533,571,954.0277710000
463629.501575071,6840367.10232244,572,990.7221679700
463788.19703566,6840365.42928579,573,990.7221679700
463946.892550856,6840363.76356538,574,1037.2500000000
464105.58812042,6840362.10516122,575,1089.1944580000
464264.283744112,6840360.45407328,576,1089.1944580000
464422.979421693,6840358.81030158,577,1148.5833740000
464581.675152924,6840357.17384612,578,1212.0833740000
464740.370937564,6840355.54470688,579,1262.4166260000
464899.066775376,6840353.92288387,580,1262.4166260000
465057.762666119,6840352.30837709,581,1298.3332520000
465216.458609555,6840350.70118654,582,1333.3332520000
465375.154605443,6840349.10131222,583,1333.3332520000
465533.850653544,6840347.50875412,584,1373.7500000000
465692.54675362,6840345.92351223,585,1411.0000000000
465851.24290543,6840344.34558657,586,1426.7777100000
466009.939108735,6840342.77497713,587,1426.7777100000
466168.635363297,6840341.21168391,588,1429.8055420000
466327.331668875,6840339.6557069,589,1468.4721680000
466486.028025231,6840338.1070461,590,1468.4721680000
466644.724432124,6840336.56570152,591,1511.8333740000
466803.420889316,6840335.03167315,592,1544.2777100000
466962.117396567,6840333.50496099,593,1567.8889160000
467120.813953638,6840331.98556504,594,1567.8889160000
467279.510560289,6840330.47348529,595,1584.6110840000
467438.207216282,6840328.96872175,596,1592.2500000000
467596.903921376,6840327.47127441,597,1581.1387939000
467755.600675333,6840325.98114328,598,1581.1387939000
467914.297477913,6840324.49832835,599,1555.6944580000
468072.994328876,6840323.02282961,600,1529.5832520000
468231.691227984,6840321.55464708,601,1529.5832520000
468390.388174998,6840320.09378074,602,1509.5555420000
468549.085169676,6840318.6402306,603,1494.1110840000
468707.782211781,6840317.19399665,604,1478.1389160000
468866.479301074,6840315.75507889,605,1478.1389160000
469025.176437313,6840314.32347733,606,1459.6110840000
469183.873620261,6840312.89919195,607,1435.1387939000
469342.570849678,6840311.48222277,608,1435.1387939000
469501.268125325,6840310.07256977,609,1390.5000000000
469659.965446962,6840308.67023295,610,1329.7221680000
469818.66281435,6840307.27521232,611,1242.3055420000
469977.360227249,6840305.88750788,612,1242.3055420000
470136.057685421,6840304.50711961,613,1120.7777100000
470294.755188626,6840303.13404753,614,998.4721679700
470453.452736624,6840301.76829162,615,998.4721679700
470612.150329176,6840300.4098519,616,897.1666259800
462038.865295204,6840050.06153474,624,735.0277710000
462197.575602632,6840048.31521534,625,786.5000000000
462356.285967056,6840046.5762127,626,848.4166870100
462514.996388239,6840044.84452682,627,848.4166870100
462673.706865939,6840043.12015769,628,896.7777710000
462832.417399919,6840041.40310532,629,912.2222290000
462991.127989939,6840039.6933697,630,916.2777710000
463149.838635759,6840037.99095083,631,916.2777710000
463308.54933714,6840036.29584872,632,929.9166259800
463467.260093843,6840034.60806335,633,954.0277710000
463625.970905628,6840032.92759472,634,990.7221679700
463784.681772256,6840031.25444285,635,990.7221679700
463943.392693488,6840029.58860771,636,1037.2500000000
464102.103669084,6840027.93008932,637,1089.1944580000
464260.814698805,6840026.27888766,638,1089.1944580000
464419.525782412,6840024.63500274,639,1148.5833740000
464578.236919664,6840022.99843457,640,1212.0833740000
464736.948110324,6840021.36918312,641,1262.4166260000
464895.659354151,6840019.74724841,642,1262.4166260000
465054.370650907,6840018.13263044,643,1298.3332520000
465213.082000351,6840016.52532919,644,1333.3332520000
465371.793402245,6840014.92534467,645,1333.3332520000
